,Date,Price,Cumul_Qty,FX_Price,Asset,Class,Currency,total_position_CFA.SI
305,2023-03-12,0.8939999938011169,375000.0,1,CFA.SI,Investment,SGD,335249.99767541885
306,2023-03-13,0.8880000114440918,375000.0,1,CFA.SI,Investment,SGD,333000.0042915344
307,2023-03-14,0.8999999761581421,375000.0,1,CFA.SI,Investment,SGD,337499.9910593033
308,2023-03-15,0.9070000052452087,375000.0,1,CFA.SI,Investment,SGD,340125.0019669533
309,2023-03-16,0.9129999876022339,375000.0,1,CFA.SI,Investment,SGD,342374.9953508377
310,2023-03-17,0.9160000085830688,375000.0,1,CFA.SI,Investment,SGD,343500.0032186508
311,2023-03-18,0.9160000085830688,375000.0,1,CFA.SI,Investment,SGD,343500.0032186508
312,2023-03-19,0.9160000085830688,375000.0,1,CFA.SI,Investment,SGD,343500.0032186508
313,2023-03-20,0.9010000228881836,375000.0,1,CFA.SI,Investment,SGD,337875.00858306885
314,2023-03-21,0.9049999713897705,375000.0,1,CFA.SI,Investment,SGD,339374.98927116394
315,2023-03-22,0.9049999713897705,375000.0,1,CFA.SI,Investment,SGD,339374.98927116394
316,2023-03-23,0.9049999713897705,375000.0,1,CFA.SI,Investment,SGD,339374.98927116394
317,2023-03-24,0.9079999923706055,375000.0,1,CFA.SI,Investment,SGD,340499.99713897705
318,2023-03-25,0.9079999923706055,375000.0,1,CFA.SI,Investment,SGD,340499.99713897705
319,2023-03-26,0.9079999923706055,375000.0,1,CFA.SI,Investment,SGD,340499.99713897705
320,2023-03-27,0.9150000214576721,375000.0,1,CFA.SI,Investment,SGD,343125.00804662704
321,2023-03-28,0.9160000085830688,375000.0,1,CFA.SI,Investment,SGD,343500.0032186508
322,2023-03-29,0.906000018119812,375000.0,1,CFA.SI,Investment,SGD,339750.0067949295
323,2023-03-30,0.9070000052452087,375000.0,1,CFA.SI,Investment,SGD,340125.0019669533
324,2023-03-31,0.9150000214576721,375000.0,1,CFA.SI,Investment,SGD,343125.00804662704
325,2023-04-01,0.9150000214576721,375000.0,1,CFA.SI,Investment,SGD,343125.00804662704
326,2023-04-02,0.9150000214576721,375000.0,1,CFA.SI,Investment,SGD,343125.00804662704
327,2023-04-03,0.9150000214576721,375000.0,1,CFA.SI,Investment,SGD,343125.00804662704
328,2023-04-04,0.9200000166893005,375000.0,1,CFA.SI,Investment,SGD,345000.0062584877
329,2023-04-05,0.9190000295639038,375000.0,1,CFA.SI,Investment,SGD,344625.0110864639
330,2023-04-06,0.9160000085830688,375000.0,1,CFA.SI,Investment,SGD,343500.0032186508
331,2023-04-07,0.9160000085830688,375000.0,1,CFA.SI,Investment,SGD,343500.0032186508
332,2023-04-08,0.9160000085830688,375000.0,1,CFA.SI,Investment,SGD,343500.0032186508
333,2023-04-09,0.9160000085830688,375000.0,1,CFA.SI,Investment,SGD,343500.0032186508
334,2023-04-10,0.9139999747276306,375000.0,1,CFA.SI,Investment,SGD,342749.9905228615
335,2023-04-11,0.9150000214576721,375000.0,1,CFA.SI,Investment,SGD,343125.00804662704
336,2023-04-12,0.9120000004768372,375000.0,1,CFA.SI,Investment,SGD,342000.00017881393
337,2023-04-13,0.9169999957084656,375000.0,1,CFA.SI,Investment,SGD,343874.9983906746
338,2023-04-14,0.9210000038146973,375000.0,1,CFA.SI,Investment,SGD,345375.0014305115
339,2023-04-15,0.9210000038146973,375000.0,1,CFA.SI,Investment,SGD,345375.0014305115
340,2023-04-16,0.9210000038146973,375000.0,1,CFA.SI,Investment,SGD,345375.0014305115
341,2023-04-17,0.9210000038146973,375000.0,1,CFA.SI,Investment,SGD,345375.0014305115
342,2023-04-18,0.921999990940094,375000.0,1,CFA.SI,Investment,SGD,345749.99660253525
